line,n,p_model,p_real,calib_err,skew_pred,skew_real
0.5,203129,0.9172919567815505,0.9209566334693717,-0.0036646766878212222,-3.0299980136090365,-3.120434339510652
1.5,203129,0.7221732319542726,0.7377430105991759,-0.015569778644903276,-0.9920052979906442,-1.0809899743889402
2.5,203129,0.4818903126266168,0.49157924274721976,-0.009688930120602957,0.07248631043011992,0.03368780689762843
3.5,203129,0.2762570444696782,0.2748352032452284,0.0014218412244497713,1.0007613190132587,1.0087323551852523
4.5,203129,0.1388134426897136,0.13154202501858425,0.007271417671129349,2.089282614154203,2.180275080940094
5.5,203129,0.06233217206738584,0.054162625720601196,0.008169546346784642,3.620711999061135,3.9395659708821045
